code_int;ext_arrete_covid;etablissement;adresse;geopoint;domaine_activite;terrasse_sur_stationnement;terrasse_ouverte;terrasse_fermee;extension_terrasse;terrasse_marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29840.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29840_COVID.pdf;O'BRIENS;6 Rue des Trois Journées 31000 TOULOUSE;43.604746,1.449298;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29863.pdf;;LA LOGE;Place des Carmes 31000 TOULOUSE;43.597247,1.444361;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30074.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30074_COVID.pdf;ARTICHOK;5 Place du Pont Neuf 31000 TOULOUSE;43.599791,1.440824;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30158.pdf;;LE BOULIS D;142 Rue de Negreneys 31000 TOULOUSE;43.624933,1.442999;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30363.pdf;;LE FOURNIL DES FILLES;34 Rue du Faubourg Bonnefoy 31000 TOULOUSE;43.617671,1.455142;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30370.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30370_COVID.pdf;GALINETTE;4 Avenue de Castres 31000 TOULOUSE;43.600629,1.468251;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30454.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30454_COVID.pdf;LE CHAHRAZAD;6 Rue Peyrolières 31000 TOULOUSE;43.599958,1.441184;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30472.pdf;;EKYLIBRE;19 Place Saint Georges 31000 TOULOUSE;43.602149,1.448015;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30557.pdf;;O LA VACHE;2 Rue d'Austerlitz 31000 TOULOUSE;43.605541,1.447462;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30586.pdf;;LA MIE CALINE;9 Place Etienne Esquirol 31000 TOULOUSE;43.600206,1.444454;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30605.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30605_COVID.pdf;BIOCOOP MINIMES;4 Avenue Frédéric Estèbe 31000 TOULOUSE;43.618427,1.436936;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30640.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30640_COVID.pdf;LES FILOUS;18 Rue d'Aubuisson 31000 TOULOUSE;43.603563,1.451885;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30889.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30889_COVID.pdf;LA BRASSERIE DU BEC;1 Rue André Mercadier 31000 TOULOUSE;43.604857,1.454756;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30890.pdf;;BRASSERIE DE LA DEPECHE;2 Avenue de la Dépêche 31000 TOULOUSE;43.581889,1.389053;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30892.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30892_COVID.pdf;LA DISTILLERIE ex LA STORIA;48 Place Nicolas Bachelier 31000 TOULOUSE;43.606764,1.452348;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30953.pdf;;ALIMENTATION BALKANIQUE;18 Rue de Bayard 31000 TOULOUSE;43.608812,1.447867;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30970.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30970_COVID.pdf;LEVRETTE CAFE;65 Allées Jean Jaurès 31000 TOULOUSE;43.608484,1.452258;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31018.pdf;;ILLUSIONS;7 Avenue Jean Chaubet 31000 TOULOUSE;43.600864,1.46785;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31123.pdf;;ALMACEN;39 Rue des Filatiers 31000 TOULOUSE;43.599137,1.443957;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31175.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31175_COVID.pdf;BISTRO BREIZH LATINO;66 Allées Jean Jaurès 31000 TOULOUSE;43.607639,1.452084;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31487.pdf;;AU FER A CHEVAL;310 Avenue de Muret 31000 TOULOUSE;43.592086,1.434258;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31524.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31524_COVID.pdf;CAFE FIKA;49 Rue du Taur 31000 TOULOUSE;43.606354,1.442424;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32463.pdf;;LE DONJON;2 Rue du Poids de l'Huile 31000 TOULOUSE;43.603939,1.444669;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32852.pdf;;FRATELLI TOULOUSE;13 -15 Rue de l'Industrie 31000 TOULOUSE;43.605052,1.451027;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32855.pdf;;AJMER KEBAB;67 Avenue Etienne Billières 31000 TOULOUSE;43.596474,1.424111;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32969_COVID.pdf;BISTROT REGENT;16 Place Olivier 31000 TOULOUSE;43.598588,1.434062;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33149.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33149_COVID.pdf;ABYSSINIA;44 Rue des Sept Troubadours 31000 TOULOUSE;43.60695,1.452764;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33215.pdf;;Ô COMPANS;19 Boulevard Lascrosses 31000 TOULOUSE;43.61002,1.434388;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33219_COVID.pdf;ROQUETTE ET JULIENNE;18 Place des Pradettes 31000 TOULOUSE;43.581998,1.387962;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33221.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33221_COVID.pdf;LORENZO;22 Rue de la Concorde 31000 TOULOUSE;43.61177,1.444972;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33223_COVID.pdf;HALLES DE LA CITE;3 Rue Labeda 31000 TOULOUSE;43.604312,1.449423;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33241_COVID.pdf;BISTROT DE L'ETOILE;6 Rue de l'Etoile 31000 TOULOUSE;43.601547,1.452965;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33281.pdf;;PRIMA BONHNEUR;10 Place Victor Hugo 31000 TOULOUSE;43.606131,1.447085;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33318_COVID.pdf;BROLENDA COFFEE SHOP;28 Rue Joseph Lakanal 31000 TOULOUSE;43.604454,1.440612;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33335.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33335_COVID.pdf;RAVIGOTE;65 Avenue de l'URSS 31000 TOULOUSE;43.579995,1.449415;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33361.pdf;;LE VICTOR HUGO;23 Boulevard de Strasbourg 31000 TOULOUSE;43.607036,1.446986;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33383.pdf;;KURTY'S BURGER;9 Avenue Maurice Bourges Maunoury 31000 TOULOUSE;43.629023,1.448821;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33491.pdf;;PIZZA AVENUE;12 Avenue Paul Séjourné 31000 TOULOUSE;43.606443,1.428384;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33509.pdf;;SUSHI ET THAI;6 Rue du Taur 31000 TOULOUSE;43.605331,1.442757;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33563.pdf;;SESAMA - NELSAO;61 Avenue Maurice Bourges Maunoury 31000 TOULOUSE;43.640192,1.451652;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33595_COVID.pdf;P3;28 Rue Gabriel Péri 31000 TOULOUSE;43.60611,1.45444;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33628.pdf;;LE GUIDO;219 Avenue de Fronton 31000 TOULOUSE;43.646623,1.433079;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33645.pdf;;LE BOTANIQUE;63 Allées Charles de Fitte 31000 TOULOUSE;43.59713,1.431074;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33665.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33665_COVID.pdf;LA NOUVELLE LUNE;14 Rue Alfred Duméril 31000 TOULOUSE;43.593045,1.446231;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33790.pdf;;UN PETIT GATEAU;3 Rue Temponières 31000 TOULOUSE;43.601486,1.442657;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33950.pdf;;BEAR HOUSE;10 Pont Montaudran 31000 TOULOUSE;43.598712,1.45593;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34043.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34043_COVID.pdf;KIOSQUE SAINT PIERRE;1 Place Saint Pierre 31000 TOULOUSE;43.603125,1.436169;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34330.pdf;;SYLENE COTE CUISINE;60 BIS RUE DE METZ 31000 TOULOUSE;43.600536,1.450025;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34447.pdf;;LE PETIT BASTIA;9 BIS Rue des Lois 31000 TOULOUSE;43.605384,1.441938;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34580.pdf;;TOULOUSE AU CHARBON;7 Rue des Blanchers 31000 TOULOUSE;43.602153,1.438449;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35116.pdf;;CROQ' MICHEL;41 Rue des Filatiers 31000 TOULOUSE;43.599194,1.443944;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35535.pdf;;CHEZ TARTINE;16 Rue des Prêtres 31000 TOULOUSE;43.597325,1.444064;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35597.pdf;;KIOSQUE PERI;5 BIS Rue Gabriel Péri 31000 TOULOUSE;43.605742,1.450767;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35709.pdf;;CHEZ NAAN;5 Rue Gabriel Péri 31000 TOULOUSE;43.605721,1.450603;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35746.pdf;;MAISON DE OLIVEIRA;3 Rue Lafayette 31000 TOULOUSE;43.604997,1.444122;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35785_COVID.pdf;BOUCHE B;36 Rue des Filatiers 31000 TOULOUSE;43.59895,1.444127;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35826.pdf;;LE COMPTOIR OCCITAN;12 Avenue Honoré Serres 31000 TOULOUSE;43.612379,1.438554;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35868_COVID.pdf;LE BEYROUTH EL DAYAAA;23 Boulevard Lascrosses 31000 TOULOUSE;43.609944,1.434136;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35961.pdf;;SMASH N SHAKE;16 Rue Lafon 31000 TOULOUSE;43.610787,1.451528;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36095.pdf;;MSA RESTAURATION;71 Rue de Bayard 31000 TOULOUSE;43.611219,1.451916;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36099.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36099_COVID.pdf;O'TACOS;50 Rue du Taur 31000 TOULOUSE;43.606845,1.442372;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;;TOVOG BURGER;94 Route de Blagnac 31000 TOULOUSE;43.615312,1.410219;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36248.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36248_COVID.pdf;SALON D' EUGENIE;16 Rue des Lois 31000 TOULOUSE;43.605353,1.442104;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36422.pdf;;LINDT;20 Place du Capitole 31000 TOULOUSE;43.604916,1.443081;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36469.pdf;;PETANQUE DES COPAINS;Esplanade Alain Savary 31000 TOULOUSE;43.594786,1.452382;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36493_COVID.pdf;POINT B;25 Rue Gabriel Péri 31000 TOULOUSE;43.606104,1.453608;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36504_COVID.pdf;GALERIES LAFAYETTE;3 Rue Lieutenant Colonel Pélissier 31000 TOULOUSE;43.603523,1.446325;Terrasse;Sans terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/36505.pdf;;L'ATELIER DU PECHEUR;6 Place Laganne 31000 TOULOUSE;43.598579,1.436429;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
